accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-2.873979478713837251e-06,7.850289217431088203e-04,9.793591240014928090e+00
4.126288650867716544e-06,7.816045746443673345e-04,9.793599772597932684e+00
8.816537179271244167e-06,7.869656593091975535e-04,9.793594769279261314e+00
2.208251234315848018e-06,7.815701101237234943e-04,9.793582552622709159e+00
6.142891635939089678e-06,7.829032440884495887e-04,9.793588883746547680e+00
6.911638690391200031e-06,7.804399004114358001e-04,9.793592688748823605e+00
-2.792453363654458595e-06,7.794745924641148212e-04,9.793585988945480381e+00
6.058030982735412857e-06,7.870539269354703436e-04,9.793588280603232832e+00
-5.587365188283151677e-09,7.804842202078385261e-04,9.793593119065837627e+00
3.383304423713812795e-06,7.817757307142135991e-04,9.793587116356361477e+00
2.943134624096981099e-06,7.795986578122452663e-04,9.793585189808736047e+00
6.689037805304903544e-06,7.854168973719935975e-04,9.793599891721415318e+00
3.270249175177092377e-06,7.799422242124840225e-04,9.793588262607638484e+00
-1.306522389973917966e-06,7.828045629391281552e-04,9.793598444646374190e+00
5.445021753320931455e-06,7.781940068313479434e-04,9.793591677800682405e+00
-3.883202405749107130e-06,7.799083076226160207e-04,9.793598624580070577e+00
1.603522882897077745e-06,7.920724538107470122e-04,9.793592668518302347e+00
2.702574876032354215e-06,7.834118358516163529e-04,9.793583440662860795e+00
-4.612876977776337185e-06,7.860513631380849908e-04,9.793592555903885000e+00
-4.248333674552287946e-06,7.772495016769646577e-04,9.793588362873554942e+00
5.984965910627418146e-06,7.793431416121831840e-04,9.793596379450743683e+00
3.585399187960059462e-06,7.819212005068097065e-04,9.793584308826156715e+00
1.704943129429759570e-06,7.756778208196943390e-04,9.793593999089216240e+00
-1.193706476192184458e-06,7.784798164112838445e-04,9.793594634679198663e+00
-6.176523537371711734e-07,7.840015303215108712e-04,9.793587631749291589e+00
3.835946375987768497e-06,7.848805261120561086e-04,9.793585854870574536e+00
2.150496606010881584e-06,7.800568284863238161e-04,9.793584335056593204e+00
2.436953466134906614e-06,7.793298341533339089e-04,9.793586437307670423e+00
2.964645019995538467e-06,7.836016507486870137e-04,9.793591500588478382e+00
3.782263573623240151e-06,7.881471658236082097e-04,9.793595230090193837e+00
8.022577560422898966e-06,7.852882547524914344e-04,9.793592531094139630e+00
-3.034684986538126696e-06,7.824633187697436262e-04,9.793582802941148913e+00
7.086949019306651242e-06,7.858265684604651092e-04,9.793588931252257268e+00
-2.238824729006458502e-06,7.759542786502706411e-04,9.793590686333333295e+00
2.062570038654447624e-06,7.816427598530801234e-04,9.793589970945049572e+00
-5.859342480674424467e-06,7.811307614165154470e-04,9.793586531884377777e+00
1.839097165284985595e-06,7.784023454928336479e-04,9.793593241013239137e+00
5.395177922325645827e-06,7.799709518283396174e-04,9.793589354586025308e+00
-2.555621846666321416e-06,7.912758877002975220e-04,9.793590151860932735e+00
5.466392189835539790e-06,7.794492045436774439e-04,9.793588385079125658e+00
3.709963899314984519e-06,7.817588619007054479e-04,9.793586106402241143e+00
1.815168410086631112e-06,7.784132951919829884e-04,9.793588458384478557e+00
6.733849290410130476e-06,7.808847360366489741e-04,9.793586608139097649e+00
4.213345007357384653e-06,7.874752605282789005e-04,9.793593441852864956e+00
1.797647850481450235e-06,7.864404631667312176e-04,9.793588562485638249e+00
2.082259966864432693e-07,7.873184856354839339e-04,9.793594002920151809e+00
2.235581100584632600e-06,7.861138418584753601e-04,9.793585395581350994e+00
4.185249351365797267e-06,7.783494907159676547e-04,9.793596647337967198e+00
-8.424164640620148621e-06,7.859544096702397384e-04,9.793590252477560654e+00
1.597792185696609320e-08,7.862289420334794702e-04,9.793589898698231266e+00
2.236007199577673743e-06,7.783766317068793001e-04,9.793584761168817820e+00
-2.697763739601739930e-06,7.873875063195439781e-04,9.793586185671227184e+00
-1.777761312408234729e-08,7.818164129317363951e-04,9.793585683021154509e+00
6.686969703397456225e-07,7.767079859759308536e-04,9.793585614652423388e+00
1.235449115257977682e-06,7.773785617340422125e-04,9.793594201103802632e+00
3.882165719333564244e-08,7.816202425796575474e-04,9.793584981076413953e+00
-3.648246422484146786e-06,7.835703166680993296e-04,9.793589778541589297e+00
-5.910003144427919064e-06,7.803565240446780479e-04,9.793586972917751154e+00
7.574233402783635159e-06,7.789166265648842262e-04,9.793586468313376869e+00
1.118687353802925899e-05,7.749159527369881961e-04,9.793586948757234012e+00
6.144940307129392774e-06,7.797964155082110892e-04,9.793584928435258519e+00
-1.689280885388044935e-06,7.873987584439050367e-04,9.793584966177466100e+00
2.169958549956889164e-06,7.876039403448083145e-04,9.793591954618648288e+00
-7.533464345665050989e-07,7.787250818300654786e-04,9.793593619361121938e+00
-5.150540615294856526e-07,7.766026902156107289e-04,9.793588253443115121e+00
2.025154095915896862e-06,7.787697591926923384e-04,9.793585757613181286e+00
2.157788052664118911e-06,7.859100316397614645e-04,9.793585488912057713e+00
-7.022187462621005509e-06,7.781071356701004752e-04,9.793592656186010714e+00
-2.619392505073298935e-06,7.809000581076692375e-04,9.793591657267832318e+00
-3.199968829997342511e-06,7.708634380139027043e-04,9.793593907838843649e+00
1.956021653182529329e-06,7.844292309263172468e-04,9.793589777580045563e+00
1.766702598880585046e-06,7.782294935478817821e-04,9.793585031386902173e+00
-3.097813944147897442e-08,7.807277743664198851e-04,9.793583230866136802e+00
2.476494702217738686e-06,7.810537700948283783e-04,9.793594053810050326e+00
2.259566137334053085e-06,7.726329265038818462e-04,9.793595642089279352e+00
3.863255643653734162e-06,7.827834753534428092e-04,9.793588552353465815e+00
4.772721663395898516e-06,7.803948976517311679e-04,9.793586911044890542e+00
-5.497501697297686343e-07,7.839732780324818948e-04,9.793594485410260120e+00
1.077078048870833746e-06,7.791784119727836319e-04,9.793584763975939467e+00
5.668218749715738537e-07,7.779242396658748613e-04,9.793588611018439138e+00
6.659886256585690757e-06,7.806768676582903806e-04,9.793588931310335255e+00
6.877071443768321184e-06,7.828296832427093397e-04,9.793594608102447197e+00
6.069269676497083158e-06,7.801454408519676621e-04,9.793586843252445107e+00
1.180296870960711150e-06,7.861806349407564776e-04,9.793585870167003549e+00
3.618793748356617558e-06,7.756698005554064608e-04,9.793586845551692122e+00
3.117494206455350151e-07,7.721780176518722519e-04,9.793586271708845103e+00
-9.789256879171200167e-07,7.827316999585465793e-04,9.793590147903174170e+00
1.998968286826227477e-06,7.752871997941339745e-04,9.793594445730279929e+00
-1.661200776667109314e-07,7.810203353804872706e-04,9.793596295009367125e+00
1.272723306611008059e-05,7.824109037553021338e-04,9.793591242963062271e+00
-1.898672925730503730e-06,7.838377781671668904e-04,9.793595009322864087e+00
-3.254812760829767735e-07,7.822639515075333018e-04,9.793589413953432299e+00
-1.872117828098930610e-06,7.858323465401057277e-04,9.793590168017237474e+00
4.167554766832815654e-06,7.793520402288103832e-04,9.793587313215873280e+00
-1.892772491159304197e-06,7.820652363116779903e-04,9.793589227069343650e+00
-6.278822558347912655e-06,7.787355035140843939e-04,9.793589992127506250e+00
2.978983154469730449e-06,7.807957721395594654e-04,9.793589430571293164e+00
6.132778474373376800e-06,7.846874669701182307e-04,9.793587991092888245e+00
2.590660186532059747e-06,7.870957250956289643e-04,9.793588673093333696e+00
4.687292264498835378e-06,7.806330519190430445e-04,9.793586019589184843e+00
-3.229867259733190144e-06,7.815168954340379016e-04,9.793583493975919652e+00
8.494003514253799182e-06,7.799864121400042899e-04,9.793589690274387749e+00
-4.022424807872325043e-06,7.836539284892232640e-04,9.793588503330786565e+00
-1.973224722350952550e-07,7.831444773983083259e-04,9.793593089155773868e+00
-4.693030061749530448e-06,7.856274818532220415e-04,9.793591289013786394e+00
1.131265079195667504e-06,7.856853031357821518e-04,9.793585963333253375e+00
3.805728918628934158e-06,7.894396563790190237e-04,9.793585213748418283e+00
2.565722655619542315e-06,7.746169430792184491e-04,9.793598807980542276e+00
-3.689437532520722374e-06,7.825381754521704191e-04,9.793589530891665618e+00
2.741008485786183650e-06,7.775063030443841484e-04,9.793590783529261046e+00
7.478254331951982102e-07,7.810083623226643035e-04,9.793593250963747110e+00
4.476007895805827075e-07,7.864430153916163180e-04,9.793589261909312782e+00
4.553060567581820447e-06,7.783126110867626514e-04,9.793588762304903383e+00
-9.212129458578984914e-07,7.760256645390351937e-04,9.793590353298993634e+00
-3.625013470598379617e-06,7.949143038587522594e-04,9.793589042586619442e+00
-1.215768362466501358e-06,7.819587023147428441e-04,9.793597808047984188e+00
-6.777675986683527058e-07,7.770800149055341437e-04,9.793584895316405081e+00
2.759380852825520637e-06,7.816619726454210283e-04,9.793590321913880459e+00
-3.457647309779020993e-06,7.860609306185912951e-04,9.793585653662738366e+00
4.304576826660409404e-06,7.796027766079763940e-04,9.793582102794927025e+00
1.133912002932018493e-06,7.773691087916066679e-04,9.793591691787780107e+00
3.972205585548260806e-07,7.868236140183015610e-04,9.793588546892442182e+00
-6.943069473110603207e-07,7.812264378018305864e-04,9.793588927016751100e+00
7.579792142600138428e-06,7.817035919635720396e-04,9.793596672943808201e+00
1.448985907577674811e-06,7.831961776956587523e-04,9.793593014915613182e+00
-7.920848457090334746e-07,7.815681507328569233e-04,9.793594941800048304e+00
2.910220789114834824e-06,7.808646169910024885e-04,9.793588816002136710e+00
-3.956138739241145342e-06,7.864724742447463121e-04,9.793590704652560319e+00
-1.291758106338987383e-06,7.833473721928750372e-04,9.793591126368884403e+00
8.721259290304022321e-06,7.791124334929826027e-04,9.793591426120361376e+00
-5.568395912267353575e-06,7.756645045364389058e-04,9.793588128534791437e+00
7.189226955198241471e-06,7.869225729906299989e-04,9.793591303346781629e+00
4.966917996996276228e-06,7.739600726320717671e-04,9.793583527523196608e+00
2.149675756374421253e-06,7.823407075592340434e-04,9.793593841141539968e+00
-2.283109696927079701e-07,7.849732838304197867e-04,9.793592745877994332e+00
-5.985113264888813408e-07,7.826643995808356229e-04,9.793592618416500528e+00
-1.497081746122327430e-07,7.777030091975580027e-04,9.793585798929573372e+00
4.704286595231649723e-06,7.853797020007416115e-04,9.793592483380605174e+00
-2.630346005236890081e-06,7.866818694181870871e-04,9.793591210158833604e+00
-8.263597041288609245e-06,7.829230785981800868e-04,9.793592836133285573e+00
1.457421605596170517e-06,7.868184774202879829e-04,9.793596151558714880e+00
-8.047904478796302449e-07,7.846461376568410672e-04,9.793581021470936676e+00
5.623994856320615354e-06,7.809647597477235945e-04,9.793591336924661661e+00
-2.073112141642166168e-06,7.815098525405640793e-04,9.793587964065089579e+00
2.469757983947530227e-06,7.874823899532852048e-04,9.793589596412330067e+00
8.792300474042945737e-07,7.941815128547309371e-04,9.793585639752670602e+00
1.144180059214643835e-05,7.861343723138878008e-04,9.793585766106616575e+00
-1.898916027258783865e-07,7.912581692942686866e-04,9.793591245925957978e+00
-1.740648071730157756e-06,7.846542733048956142e-04,9.793588279219482828e+00
-6.119902536021444693e-06,7.852080517512764627e-04,9.793587955790505006e+00
-1.050812198768334855e-06,7.881677071737517313e-04,9.793595792576455850e+00
-5.300155567549609988e-06,7.769655746708837001e-04,9.793591140736072731e+00
8.664081842275378638e-06,7.847550262480722282e-04,9.793582871029185455e+00
-4.483465284576345037e-07,7.779537183957287117e-04,9.793595780658487016e+00
3.816061246963197593e-06,7.826115034678209331e-04,9.793589860952991444e+00
-6.438221841395534281e-06,7.751120433085788384e-04,9.793586166837839002e+00
-8.311492629460351615e-07,7.795998768098993861e-04,9.793587999495960261e+00
5.563013789431446266e-06,7.827513507141685770e-04,9.793591917608829078e+00
8.578023047114091243e-06,7.812154110150773675e-04,9.793585233890093278e+00
8.006317735154272193e-06,7.835703395847624713e-04,9.793590108763478241e+00
1.174460790932041177e-06,7.832286007526951654e-04,9.793589629595455648e+00
-1.002245144449487118e-06,7.829676787642163554e-04,9.793585883748828991e+00
4.235510211945946303e-06,7.839238174436431120e-04,9.793593563104600719e+00
5.326578817885009337e-06,7.795845170956092196e-04,9.793589233102199643e+00
-1.527039901708651433e-06,7.849962462666538153e-04,9.793586791630406907e+00
-4.865655776478638352e-07,7.825267196087238144e-04,9.793588027713200361e+00
1.146408395445174902e-06,7.833257698808966359e-04,9.793589155889145914e+00
-5.535826552507494046e-06,7.798333815933111614e-04,9.793591007664424808e+00
-2.210535049800474173e-07,7.808349022466318972e-04,9.793586378293200667e+00
1.449966571027670722e-06,7.809398334613574643e-04,9.793592667537003749e+00
5.968297884282143757e-06,7.864502166676821211e-04,9.793589249640820782e+00
-1.388659711779726233e-06,7.808326939616229423e-04,9.793594590221720964e+00
2.887854078383520833e-06,7.830082859920803546e-04,9.793584270972342409e+00
4.565102957757383147e-06,7.729829262909910332e-04,9.793595077445912622e+00
2.329247210728287418e-06,7.823903754833269348e-04,9.793589518238158931e+00
-2.750956519885533066e-06,7.817095484558846639e-04,9.793588084351004142e+00
4.525867329822016372e-06,7.845877638245800844e-04,9.793588237376756211e+00
4.068988829952145874e-06,7.808910956756817071e-04,9.793592983224732151e+00
4.275657440979718306e-06,7.836257991512351291e-04,9.793595271508360511e+00
-3.776761609266338034e-06,7.790885802606669274e-04,9.793587068266411677e+00
6.942978821844724354e-06,7.820361430414745577e-04,9.793588100024004817e+00
-2.501456165575209717e-06,7.766100748526100651e-04,9.793585366958215133e+00
9.606203751877497949e-07,7.792442028783242835e-04,9.793591483872354786e+00
-6.635770943907996245e-07,7.819635864699353263e-04,9.793591737072750547e+00
-2.940517575349245198e-06,7.869846398197658660e-04,9.793594261584146921e+00
2.583165732072538093e-06,7.815224930440957743e-04,9.793578966891399062e+00
-3.742962845361414450e-07,7.847571584309560389e-04,9.793593617104797033e+00
-3.718966253934375777e-06,7.837387600555362731e-04,9.793590403527092647e+00
-1.796288935518929283e-06,7.802703786434474426e-04,9.793591264859271561e+00
1.730315269649843667e-06,7.840729732442896539e-04,9.793590253893610154e+00
1.084941931035993628e-05,7.857939785424253830e-04,9.793590654006697704e+00
1.426290354212489182e-06,7.811966013636937115e-04,9.793596755659894626e+00
-3.907930831873221536e-06,7.800659858281747691e-04,9.793580865635833632e+00
-3.459338443377959940e-06,7.760864421855057094e-04,9.793594354708492489e+00
-1.570870860533014150e-06,7.796261646019305618e-04,9.793595440194950541e+00
1.239011243204727795e-06,7.770884059387586250e-04,9.793593561970078909e+00
-2.237368592362358528e-06,7.827211085222780806e-04,9.793597384900602165e+00
-7.267366477999230075e-07,7.847269919338300181e-04,9.793593147773488994e+00
7.317438533710410280e-06,7.824317008204071224e-04,9.793586014926940919e+00
1.762411582226888401e-07,7.805880213977519798e-04,9.793585104830560439e+00
7.369162512816582178e-06,7.819166811100788320e-04,9.793582843160837825e+00
3.642397744806399110e-07,7.869932858799274155e-04,9.793588221387501846e+00
-1.336911806211305615e-06,7.835666602493879035e-04,9.793588251917194398e+00
4.512357749924243529e-06,7.818299808191840616e-04,9.793587658171061250e+00
-1.880859389092730231e-06,7.789752547521491734e-04,9.793593817562921799e+00
-1.198112736272615911e-06,7.818471207978887382e-04,9.793595218332516339e+00
4.528724133534399254e-07,7.866752159785807491e-04,9.793598155579308795e+00
6.428738576396129492e-06,7.837854434355955935e-04,9.793597588290831268e+00
-3.258412658665827162e-06,7.856872299320999181e-04,9.793592123348197731e+00
-3.701427339520044885e-07,7.803132942512582687e-04,9.793591494981825463e+00
-7.565878327388083923e-06,7.792124301727097833e-04,9.793594534658838668e+00
-1.875449948427642264e-07,7.770970757701008364e-04,9.793590560768713260e+00
-2.469132798118014950e-06,7.883226417827923207e-04,9.793592860871500605e+00
2.525834708248072377e-06,7.795443946432328765e-04,9.793596212036950632e+00
4.443981735674095561e-06,7.757531146606855797e-04,9.793592018636271490e+00
-5.300448542797266596e-06,7.820684150196732711e-04,9.793597643106789263e+00
-6.473051470440522615e-06,7.828132920339228020e-04,9.793595260674130998e+00
