gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-2.440930913930745762e-03,2.140466426155385009e-03,-8.997559998821991201e+00
-2.694070057364146217e-03,1.764240977834784967e-03,-8.997695508092876437e+00
-2.775771066231422484e-03,2.630759828995569115e-03,-8.997644389519617647e+00
-2.894217563416008436e-03,2.016122871901884859e-03,-8.997323616409664382e+00
-2.734446724989061592e-03,1.553423555500324515e-03,-8.997249791898648041e+00
-2.799766733593867483e-03,1.673635258426510800e-03,-8.998097354561810590e+00
-3.009971339660996552e-03,2.653164848203380752e-03,-8.998170924584366404e+00
-3.173410949165181554e-03,1.840970358775542628e-03,-8.997799899562510362e+00
-2.966343573464758077e-03,2.234868472613037779e-03,-8.997834482669180289e+00
-3.089523553239714292e-03,2.429819265798791560e-03,-8.998296709105204627e+00
-2.626818766105677543e-03,2.549928731554227269e-03,-8.997483921027203735e+00
-3.232883928030429611e-03,2.280418322851599389e-03,-8.997687466164725478e+00
-3.056812138337776895e-03,1.791168450158527959e-03,-8.997637532154184825e+00
-2.787570180011043029e-03,2.476833656251470166e-03,-8.997975307376814058e+00
-2.570905169074212595e-03,2.681588027137220363e-03,-8.997748377217385851e+00
-3.364630035341015669e-03,2.354797929156391637e-03,-8.997870858948054718e+00
-3.051962136165169929e-03,2.701362454281053000e-03,-8.997967876021375488e+00
-2.656545532694881868e-03,1.580938109628654076e-03,-8.997776077568058639e+00
-3.216258689127125207e-03,1.956898962577250430e-03,-8.997630036846251400e+00
-2.534004627158157295e-03,2.385450050843223625e-03,-8.997189144924240267e+00
-3.107034040492341088e-03,2.022534264705138328e-03,-8.997929804351169736e+00
-3.339419586668821750e-03,2.417133020512242207e-03,-8.997516845347304226e+00
-2.654651297665703343e-03,1.449729328887519077e-03,-8.996844548106423645e+00
-3.517682956955385000e-03,1.956005899581214451e-03,-8.997702251258704820e+00
-2.758961509072788577e-03,1.693241266190354324e-03,-8.998291699476871131e+00
-3.335724350680368405e-03,1.543935302730553918e-03,-8.997398199626378101e+00
-2.762400876942405770e-03,2.291677875829367141e-03,-8.998036876769610615e+00
-2.393886706961342783e-03,2.042947894266091118e-03,-8.998037157240149853e+00
-3.115123586839631167e-03,2.320644094839642829e-03,-8.997346516454390652e+00
-2.352776174317376939e-03,1.744828171727639187e-03,-8.998735145648220524e+00
-2.622548279613023860e-03,1.491124309031295701e-03,-8.998111637793131834e+00
-3.082699731026265072e-03,2.150538912576140972e-03,-8.997676300503590241e+00
-3.075295976007867433e-03,2.032429333882542367e-03,-8.997338911603145917e+00
-3.319947599368722798e-03,2.157054498443090884e-03,-8.997798031215927139e+00
-3.267300527724296445e-03,1.699751396791851325e-03,-8.997726526411568670e+00
-3.818792448935671296e-03,1.543870104212092869e-03,-8.997699671113711162e+00
-2.354743740192022112e-03,2.393737548074962099e-03,-8.997518108011416160e+00
-3.247708861586311602e-03,1.846057917858276269e-03,-8.998440446261506409e+00
-3.036826244165132839e-03,2.863455506555171500e-03,-8.998563333505535056e+00
-3.010280269728970223e-03,2.000399833990433498e-03,-8.997980056839667284e+00
-2.716145813330230092e-03,2.654236289006779367e-03,-8.997729087417559057e+00
-3.347593581657212682e-03,1.502252157187361145e-03,-8.998183298959970600e+00
-3.417754775227938545e-03,1.889142136462671146e-03,-8.997570535744635833e+00
-2.980520009054239521e-03,2.400429006095047141e-03,-8.997232408829743733e+00
-3.174180995131546581e-03,1.382117109118138334e-03,-8.998001117463488185e+00
-3.412670604253715666e-03,1.973443760821633631e-03,-8.998581298636509018e+00
-2.504211170900343467e-03,1.593634446689526319e-03,-8.997880571173686448e+00
-2.933426046676857954e-03,2.019520564015092785e-03,-8.997455537570273165e+00
-3.222236598962468883e-03,1.861932114471429684e-03,-8.997244388904722001e+00
-3.384377524307750906e-03,2.140008043031488196e-03,-8.998192472400344144e+00
-2.887594766805506516e-03,1.881999192161138649e-03,-8.997804317023058829e+00
-2.582670466925825279e-03,2.360730341422206599e-03,-8.997399220717563040e+00
-3.351903371177299227e-03,2.114777322643896385e-03,-8.998119291972667355e+00
-2.082161657670811815e-03,1.584455426401723196e-03,-8.998084406973857696e+00
-2.796500584080375152e-03,1.130820495682627802e-03,-8.997654394624806429e+00
-2.283542394252806133e-03,1.828201083951530841e-03,-8.997576807463891768e+00
-3.166272428640885296e-03,1.903094693394692281e-03,-8.997998732389898890e+00
-3.396507414538451741e-03,2.031127287784796620e-03,-8.998166169293645211e+00
-3.002753313736491146e-03,1.611278958237079804e-03,-8.998061375559883501e+00
-2.903693829478764046e-03,1.680308201067864764e-03,-8.997662748106732167e+00
-2.668102393170925825e-03,1.952098753559265319e-03,-8.997895327092695794e+00
-3.521831262771575339e-03,1.037613028290770498e-03,-8.996956872882083900e+00
-3.453179311909556574e-03,1.285468287017330589e-03,-8.997169879998173414e+00
-2.670935689233743578e-03,1.682235442010177615e-03,-8.998685274903545306e+00
-2.725084078993332722e-03,2.575517066299458369e-03,-8.997395838471108576e+00
-3.376598304734124839e-03,1.533469579305431511e-03,-8.997844508925668450e+00
-3.053530391637403543e-03,1.806047318008475100e-03,-8.997441508969822976e+00
-3.109732289292458512e-03,2.357700588424821355e-03,-8.997739017523166183e+00
-2.714801471943697423e-03,1.992368388248968135e-03,-8.997429017866458878e+00
-3.056874227555171110e-03,1.440299459617072186e-03,-8.997244700890556501e+00
-3.424151301310135974e-03,1.596161797294813091e-03,-8.998193908258992124e+00
-2.565389429825949089e-03,1.445308739559673667e-03,-8.997171582938706891e+00
-3.209056497651127833e-03,1.136438540059055667e-03,-8.998007376731271378e+00
-3.064078203805602196e-03,2.044701909198148957e-03,-8.997507126446381065e+00
-3.124944390864759988e-03,1.839649213666430527e-03,-8.997827309004147622e+00
-3.028501006700463384e-03,1.915034983892491705e-03,-8.997667936221452223e+00
-2.897947287932915467e-03,1.512633748266570440e-03,-8.997563938216380564e+00
-3.153961345486063200e-03,2.101853642908508429e-03,-8.998824390730272071e+00
-2.907416728250841048e-03,2.067947866375027376e-03,-8.997841242120626859e+00
-3.021967055011947224e-03,1.739208513613223032e-03,-8.997849458381464771e+00
-2.680429247804335877e-03,1.145855906029688868e-03,-8.997876564785592279e+00
-2.648146704570836663e-03,2.012990851290254526e-03,-8.997783937371032437e+00
-3.373778043153410986e-03,1.563711678341118917e-03,-8.997684731744040931e+00
-3.087847375027178050e-03,1.423869370191699476e-03,-8.997529820263112654e+00
-3.162065708832547707e-03,2.048283824951873874e-03,-8.997456173665879575e+00
-3.617023178909219497e-03,1.259948885327537727e-03,-8.997785862499714682e+00
-3.032875208616740616e-03,2.010367010756509715e-03,-8.997886846035925146e+00
-3.193266851622490569e-03,1.657532080732193255e-03,-8.997826132680852851e+00
-2.836884365115968296e-03,2.775748423735694727e-03,-8.997673272792193089e+00
-3.836823763079745715e-03,1.867001396802464878e-03,-8.997348075894747055e+00
-3.279343893915323809e-03,2.197054359619756217e-03,-8.997748765294018014e+00
-2.507576549196250185e-03,1.920005900175704178e-03,-8.997214801530377670e+00
-2.900549787809228106e-03,2.024524296656234935e-03,-8.997404133937857651e+00
-3.541493480946390944e-03,1.248455126966085743e-03,-8.997375111120620161e+00
-2.768717884369278730e-03,1.790976428531162708e-03,-8.997255028764628904e+00
-2.923008787374306323e-03,1.962401633862269432e-03,-8.998326484153947646e+00
-2.827519208908532092e-03,1.723938108319620580e-03,-8.997260350999439993e+00
-2.932277024527669453e-03,1.361314750380522012e-03,-8.997632387384882691e+00
-3.071587571419749814e-03,1.800442823298761602e-03,-8.997993488617675339e+00
-3.384602086505969065e-03,1.676887443686618431e-03,-8.997361011902921035e+00
-3.059954108016970948e-03,1.961111760218495117e-03,-8.997950309109834066e+00
-3.267914314061863123e-03,1.910910614818917171e-03,-8.997273792853633267e+00
-2.785904325878505242e-03,2.217065415704100751e-03,-8.997649982398938207e+00
-3.234252331649067978e-03,1.495033857006314434e-03,-8.998387044788509925e+00
-3.062557809131709590e-03,1.910237720160782096e-03,-8.997639327026949019e+00
-3.677783219355409278e-03,1.836878156611758406e-03,-8.997797298026442903e+00
-3.286927780888021598e-03,1.393844768984803554e-03,-8.997955723538916928e+00
-3.330324622563913574e-03,2.107677790521426172e-03,-8.997897314559532234e+00
-3.141955322378585727e-03,1.503969081293214313e-03,-8.997594521782263044e+00
-3.684384947586467809e-03,1.910640544388762276e-03,-8.997700872368461944e+00
-3.230102882999192748e-03,1.705974480232604193e-03,-8.997882996152819501e+00
-2.727371030132806108e-03,2.180332023977649830e-03,-8.998713545062310359e+00
-3.208404907574158825e-03,1.751384863443983990e-03,-8.998049887531191615e+00
-3.009221419626666172e-03,1.373364144746557370e-03,-8.997384221279236982e+00
-3.321822482159623741e-03,1.746016089026585774e-03,-8.997470288617812173e+00
-3.675791085642137346e-03,1.885534652559541901e-03,-8.997447905282870195e+00
-3.377406673818049865e-03,1.967951382288570493e-03,-8.997422337805939918e+00
-3.144864990447388854e-03,7.653184987373909788e-04,-8.997930872496947785e+00
-2.314919582674674920e-03,1.293422147266139839e-03,-8.997756012913205481e+00
-3.713860468362608930e-03,1.545867696987565567e-03,-8.996985667359629346e+00
-3.712948646465025378e-03,1.138629886515881264e-03,-8.997450826443015970e+00
-3.431154412445828854e-03,1.153981745305268777e-03,-8.997619071671348223e+00
-2.870562393256601442e-03,1.109134460611573524e-03,-8.997545446887837528e+00
-3.677088191653919529e-03,1.687242305423841205e-03,-8.998003459943952009e+00
-3.506723829381938346e-03,1.633416869221321821e-03,-8.997566845950030867e+00
-3.787247968043650978e-03,1.385234839265275493e-03,-8.997029094654058312e+00
-3.632043684984832908e-03,1.190620972474686155e-03,-8.998224463068250856e+00
-3.020092584163636996e-03,1.802992196188441150e-03,-8.997760392533121987e+00
-3.108504413088654644e-03,1.672197182118618196e-03,-8.997926118560128472e+00
-3.678239873871206114e-03,8.243667842839565597e-04,-8.997728292269016492e+00
-3.421147625381425281e-03,7.125195725217713105e-04,-8.997976358085557180e+00
-3.663543284702862422e-03,1.709920364974159158e-03,-8.997449731410345208e+00
-2.897987622563789889e-03,1.693845683545012071e-03,-8.997524811291301106e+00
-2.778708040829577092e-03,1.511195652558554401e-03,-8.997568659462359619e+00
-3.368231217849172038e-03,1.793373287499699627e-03,-8.997870833439451488e+00
-3.239254571732765736e-03,1.907588843400352153e-03,-8.998153054762948244e+00
-3.322090004592587360e-03,1.603846368650668069e-03,-8.997853730277636686e+00
-3.466866165676841475e-03,1.975436514451884423e-03,-8.997389950996488750e+00
-3.528237230374561481e-03,1.860359563070764725e-03,-8.998230663916404026e+00
-2.960011186068529747e-03,1.977222921135828038e-03,-8.997514907588648470e+00
-3.223933047638366349e-03,1.329962463981108596e-03,-8.997666103079229316e+00
-3.677096920560794183e-03,1.773333961401152466e-03,-8.997460085065435820e+00
-2.833429436969243063e-03,1.480290804450833846e-03,-8.997359850933289493e+00
-3.121865826837859174e-03,1.622313260423576377e-03,-8.997725387115142581e+00
-2.907930671333034713e-03,1.319201087876673050e-03,-8.997950453485067612e+00
-3.525353807786877920e-03,2.204686295005569858e-03,-8.997343008155988642e+00
-3.667407878018219894e-03,1.676633348735062819e-03,-8.997587235826040697e+00
-3.634309430158774550e-03,1.587316634207365518e-03,-8.997951361405052140e+00
-3.445903674742250948e-03,1.168171165826006105e-03,-8.997316644031661426e+00
-2.787574518032600451e-03,2.211816157031367639e-03,-8.998022436407529412e+00
-3.213844217266887196e-03,1.723476424092728861e-03,-8.997177752955664687e+00
-3.347723553723420779e-03,1.935345970404291419e-03,-8.997439377138039873e+00
-3.565550219423901587e-03,1.795396061768778128e-03,-8.998478064447407831e+00
-3.382384587614386835e-03,1.351545418098647503e-03,-8.998052406580544726e+00
-2.782200369180925711e-03,1.620167028487869013e-03,-8.998193852205755405e+00
-2.981565996279070350e-03,1.344799326925499080e-03,-8.997842357931714830e+00
-3.506254931432009527e-03,1.415088291278156435e-03,-8.997659042554442266e+00
-2.738127345787508791e-03,1.208277750658627060e-03,-8.998037227973789243e+00
-3.583630274564482670e-03,8.238228303953403680e-04,-8.998241106753470220e+00
-3.688211739694283522e-03,1.877811808501038968e-03,-8.997448908502642340e+00
-3.282791863404042020e-03,1.355818038690134167e-03,-8.997334451411377998e+00
-3.913697103029877000e-03,9.288603919630273502e-04,-8.997565013842264037e+00
-3.219749886716776442e-03,1.237542365211104309e-03,-8.997787034170485754e+00
-3.237898118122908061e-03,1.272709418440975786e-03,-8.997392982382928395e+00
-3.914185069388565787e-03,1.873657633303686980e-03,-8.996867318329780261e+00
-3.691328743758235786e-03,1.305978438543149668e-03,-8.997726276107762544e+00
-3.327465940720676207e-03,1.773828988528328718e-03,-8.997326405086132795e+00
-3.591561006745586353e-03,8.920487977877420045e-04,-8.997204392288153940e+00
-3.167357887049227026e-03,1.398298167665770449e-03,-8.997528893931264093e+00
-3.161974109500494731e-03,6.834566007428948117e-04,-8.997965519834323800e+00
-3.425699613155238320e-03,1.330496982761041405e-03,-8.997922411701276602e+00
-3.277475952470490245e-03,8.068317748514354428e-04,-8.997730369485648083e+00
-3.234723609211240594e-03,1.931502285046066050e-03,-8.997709987785686536e+00
-2.724810269377987183e-03,1.540893263492317368e-03,-8.997178996239540538e+00
-2.942821807637652047e-03,1.029331857747773282e-03,-8.997559278118103521e+00
-3.494199309842685713e-03,1.668056499282780060e-03,-8.997766385376609222e+00
-3.876798363153651124e-03,1.163300288269998291e-03,-8.997725023725754667e+00
-3.678255450724824717e-03,4.069553673622069751e-04,-8.997402364065198554e+00
-3.110069771927991174e-03,1.380202861354498873e-03,-8.997652076343918282e+00
-3.375642442002738976e-03,1.527256985578476743e-03,-8.997713372253782538e+00
-3.476968728183493958e-03,1.587916188282080879e-03,-8.997552622441677528e+00
-3.591477290362206972e-03,9.367977183534175042e-04,-8.997777732205417323e+00
-3.495558842239362193e-03,6.984015608765382173e-04,-8.997565974151061852e+00
-3.226617331317966318e-03,1.245272972861635611e-03,-8.997449813402006669e+00
-2.975535487540805542e-03,9.508660197198905151e-04,-8.997404198679566534e+00
-3.372592287097150084e-03,1.295348391829036000e-03,-8.997812990300086966e+00
-3.447253774055251702e-03,1.227576925968588886e-03,-8.997264335554140402e+00
-3.089139462551816154e-03,1.353983742494063421e-03,-8.998318673865622230e+00
-2.978732720481049815e-03,1.338488521209009420e-03,-8.997956643477424521e+00
-3.054224664310863611e-03,1.004611044116062672e-03,-8.997202030964103869e+00
-3.239286762402547853e-03,1.483049007501397462e-03,-8.997747334054798429e+00
-3.445259978709686206e-03,1.279973047575599931e-03,-8.997602716388863442e+00
-3.417909285975415882e-03,1.154573128086105842e-03,-8.998270799900344841e+00
-3.415160262185482076e-03,6.228098201962767744e-04,-8.997447320102555324e+00
-3.652449525232285936e-03,8.258913560203785809e-04,-8.997798827684549750e+00
-3.202152385405159386e-03,1.139911365658217860e-03,-8.997198005631080520e+00
-3.179080822459532697e-03,6.808267211614804030e-04,-8.998132545247727876e+00
-2.769755288844131386e-03,1.083663458579283388e-03,-8.997835048953305659e+00
-2.873469063035403309e-03,1.228633938370694975e-03,-8.998237605688716556e+00
-3.371708814704800321e-03,7.550011483840862042e-04,-8.998042638583468644e+00
-2.990244116370266696e-03,1.317425678794298220e-03,-8.997563810025226871e+00
-3.178892701537547241e-03,9.219296836660119746e-04,-8.997344220597376818e+00
-3.184498534684781276e-03,9.191795750677281404e-04,-8.997853479309783964e+00
-4.007057654662297096e-03,1.498230216751705911e-03,-8.998169812564468018e+00
-3.472736506148662618e-03,1.487976118769309720e-03,-8.998019010384451732e+00
-3.245766229964966096e-03,1.241658663391758278e-03,-8.997878030872797694e+00
-3.919974140222197249e-03,5.334482330106928320e-04,-8.997707718060969029e+00
-3.133483858262468315e-03,9.865349567048673027e-04,-8.997667167510019937e+00
-3.468590060617612620e-03,1.200998461966921310e-03,-8.997483248097298159e+00
-3.655826125254051529e-03,7.765891982086884499e-04,-8.997684549501501650e+00
-3.296369372780367721e-03,1.609606571004613138e-03,-8.997740468823289817e+00
-3.321541990815817750e-03,1.244129952908844131e-03,-8.997445699374161165e+00
-3.361979682967025998e-03,8.568716404271280391e-04,-8.998182212364376653e+00
-3.656533404872414246e-03,9.058973195760547641e-04,-8.997882946078183508e+00
-3.549797249263835202e-03,1.036348087345244189e-03,-8.997829293141457185e+00
-2.984029672717142864e-03,1.324704330661138560e-03,-8.997566674177710055e+00
-3.137598088525492181e-03,9.290010703092233327e-04,-8.997459795879212407e+00
-3.197034040606813992e-03,9.306542648030907477e-04,-8.997754054035899784e+00
-3.054843948516157773e-03,7.171190032924906321e-04,-8.997530494526392530e+00
-3.622760740070207850e-03,1.523568165161760021e-03,-8.998052362645180935e+00
-3.580324502624398879e-03,7.851421179906027063e-04,-8.997887331151458667e+00
-3.531956272134201182e-03,1.317044605656984705e-03,-8.997382155741888710e+00
-3.806841294660528226e-03,1.512687528616239296e-03,-8.997323331586066786e+00
-3.118490698531610397e-03,9.022283261789822975e-04,-8.998090430185772703e+00
-3.130705188820005758e-03,1.162757585165537060e-03,-8.997620235941647948e+00
-3.501071183821247851e-03,7.396085375985580069e-04,-8.997711398763588164e+00
-3.860072636840218129e-03,9.701363526053073888e-04,-8.997467953303793564e+00
-3.092960676886065494e-03,6.670495616875645861e-04,-8.997916537278864979e+00
-3.628973291012002438e-03,7.441072028347590081e-04,-8.997200765828253566e+00
-3.525805388315522010e-03,1.470703193481416940e-03,-8.997724101412810427e+00
-2.933695340795975694e-03,8.322434257764286343e-04,-8.997387098870706978e+00
-3.009538284057321472e-03,2.735497787527419724e-04,-8.997738329035813720e+00
-4.298803215654960382e-03,1.880939891185009994e-03,-8.998264354201335635e+00
-3.532228983411479523e-03,7.231912340925304977e-04,-8.997549208654932684e+00
-3.691331531601913483e-03,1.332743990609413457e-03,-8.997523471230151060e+00
-3.340176587674890344e-03,1.228851400845122925e-03,-8.997803264813390101e+00
-2.922826664874413234e-03,1.008667692532826208e-03,-8.998021640650810227e+00
-2.881264857844456195e-03,7.494764359619009164e-04,-8.997494576790707299e+00
-3.371674282574128878e-03,1.099492829993038148e-03,-8.997830725641211558e+00
-3.652937837480891257e-03,1.147943741674239179e-03,-8.998346360566191748e+00
-3.931911509646708255e-03,1.328581234528609760e-03,-8.998094290695521025e+00
-3.702488631824288508e-03,1.121645517657115197e-03,-8.997589178427398693e+00
-3.121663959184087841e-03,8.390930629914118482e-04,-8.997305114570327333e+00
-2.977127659722966779e-03,2.735979502060096225e-04,-8.997711385082014957e+00
-3.412136937163337026e-03,8.291659290481048121e-04,-8.997804210123915070e+00
-3.845916979890313427e-03,1.013877278900914784e-03,-8.997951308453233210e+00
-3.066570687682873119e-03,7.057821593730990951e-04,-8.998025055485555868e+00
-3.943929503369309440e-03,6.100333699001271896e-04,-8.998483073402091748e+00
-3.745715653090572663e-03,9.337132177402813950e-04,-8.997887513983140906e+00
-4.033838021785803724e-03,8.681594865898937781e-04,-8.997910995238722620e+00
-4.289760508354859177e-03,1.113764734041050109e-03,-8.997427636847644905e+00
-3.543496812272537138e-03,5.758198126256784287e-04,-8.997927546794663556e+00
-3.524827426821029383e-03,2.951581306000278172e-04,-8.997771372100487497e+00
-3.539772576586809605e-03,1.175160145584617025e-03,-8.997920061207661746e+00
-4.192789756403448274e-03,1.261015211615037872e-03,-8.997530112508442812e+00
-3.537716733785812705e-03,5.518157674014458709e-04,-8.998101293399683342e+00
-3.939640051077083864e-03,7.032154188560937793e-04,-8.998045256747275289e+00
-3.524373985011728782e-03,7.612547340906174491e-04,-8.997296755618185315e+00
-3.182215140096028919e-03,5.341587536196355183e-04,-8.997463102786054989e+00
-3.194995340579993848e-03,1.264007943189677120e-03,-8.997900739448498442e+00
-3.562633250650471244e-03,1.161179953383694070e-03,-8.997841837742672766e+00
-3.256169205074333980e-03,8.519700357016138283e-04,-8.997842254405021833e+00
-3.335098713028868036e-03,8.356256822015410224e-04,-8.998118744906392408e+00
-3.010693295443427151e-03,8.808918377261575061e-04,-8.998130436197483206e+00
-3.749113010060087844e-03,9.047671281905454244e-04,-8.997862319806596787e+00
-3.498549108296264420e-03,9.428840979221935273e-04,-8.997852269247285761e+00
-3.829086007045424348e-03,6.473834303285270087e-04,-8.997709029355004162e+00
-3.895473146103426657e-03,6.778476932067029536e-04,-8.997110007691405897e+00
-3.245613404582923210e-03,4.086288119285686133e-04,-8.998180771806898903e+00
-3.714917966326127929e-03,4.049835992674412615e-04,-8.997385180960462137e+00
-3.646470161272283034e-03,7.627243125005745686e-04,-8.997886337082141139e+00
-3.030843934824794042e-03,5.822007750597625207e-04,-8.997387906221925746e+00
-3.352960367170778472e-03,6.465607601945443745e-04,-8.997491334631714466e+00
-2.889360519942090356e-03,5.109567491439960963e-04,-8.997598252645396144e+00
-3.415064907357474085e-03,9.166488760831015140e-04,-8.997929336235781506e+00
-3.681010432943547083e-03,1.132415079477356234e-03,-8.997865628404744243e+00
-3.848559877584312606e-03,5.498586645511393438e-04,-8.997956543846290955e+00
-3.243962924936199220e-03,1.191925694945329510e-03,-8.997401155876232792e+00
-3.313206073161081757e-03,1.011957754934824033e-03,-8.997940187420105929e+00
-3.173844146626464326e-03,7.482347368010316101e-04,-8.997820844137581986e+00
-3.761699781376118615e-03,8.498563998559655747e-04,-8.997642955855665647e+00
-2.699128251813572889e-03,9.626330431975974739e-04,-8.997485767250601896e+00
-2.974235969388545550e-03,1.080810466401024329e-03,-8.997925856718220317e+00
-3.376980315063815661e-03,6.532359523526114339e-05,-8.997693423302344229e+00
-3.557905528687625892e-03,-1.117761856507575930e-05,-8.998033840024049823e+00
-3.615804365082158321e-03,6.156059104391098163e-04,-8.997961519241380657e+00
-3.030261152359550129e-03,6.377143147558016634e-04,-8.996949528774294436e+00
-3.704825655487800889e-03,7.498546445583554676e-04,-8.997978248034273818e+00
-3.288987958159535815e-03,1.218127047296014382e-03,-8.997765784753239515e+00
-4.054563665654220724e-03,-1.075982506922606199e-04,-8.997178866316300372e+00
-3.279393562938234894e-03,1.138048373902730050e-04,-8.997363170941447663e+00
-3.845173923961018713e-03,5.803381532659570132e-04,-8.997751210721045112e+00
-3.854135852731582247e-03,7.966659375961872161e-04,-8.996848407730098529e+00
-3.050436153553197621e-03,-1.832125249529216069e-04,-8.998009989246414264e+00
-3.665665843011678936e-03,4.434379880348438040e-04,-8.998118780284340090e+00
-2.833995247467330225e-03,4.644521570998628676e-04,-8.997671135885056515e+00
-3.833327799020208593e-03,6.376531140524625309e-04,-8.997719927314296484e+00
-3.290132697898026128e-03,5.537436574593398867e-04,-8.997711845421362042e+00
-3.201788889320693592e-03,6.799526098000706256e-04,-8.996908765140481989e+00
-2.920921867591855063e-03,4.707286922770171885e-04,-8.997491850113897627e+00
-3.853979610886733992e-03,3.187693414920759333e-04,-8.997289337933590758e+00
-3.724925118312719455e-03,5.082237742873120306e-04,-8.998481077111078363e+00
-2.874916947643122323e-03,7.155620278007592981e-04,-8.998024133476794972e+00
-3.500756426276700403e-03,7.390078598825734237e-04,-8.997570307495388775e+00
-3.052749171352374565e-03,7.569702931468375723e-04,-8.998114442448239103e+00
-3.155547359708622563e-03,5.488670529496069133e-04,-8.998232934822617324e+00
-3.624125555794761085e-03,9.384906574868996090e-04,-8.997568721605063047e+00
-3.890506480775269161e-03,1.177494233291816596e-04,-8.998132374837652492e+00
-3.762634672541564050e-03,4.614709077088234817e-04,-8.997595900069926600e+00
-3.486651692085816507e-03,3.629906046226644275e-04,-8.996722715403111081e+00
-3.295782987335810037e-03,9.994921938214519890e-04,-8.997995153765726783e+00
-3.501584007362331958e-03,9.961145593729702364e-04,-8.997641927333319245e+00
-3.134054500531884870e-03,5.322401562981180027e-05,-8.997809414082876600e+00
-3.049145084912361931e-03,8.625524459281711702e-04,-8.997941696404485157e+00
-3.161210843617503347e-03,1.187735790270123088e-03,-8.997603400585170164e+00
-2.640295442903335069e-03,4.242656837365018420e-05,-8.997048051890137899e+00
-3.252585622514043463e-03,2.224913379814366556e-04,-8.997576099974637032e+00
-3.530042785986462275e-03,2.954555442234762033e-04,-8.998156093574603887e+00
-3.389918898974383660e-03,4.809884284142766663e-04,-8.997817994002344832e+00
-3.138681352975296931e-03,4.470029330485944963e-04,-8.998170243572323201e+00
-2.897114848412178732e-03,1.367552182619092931e-04,-8.997904973826939212e+00
-3.658489210617331313e-03,3.036738287585854850e-04,-8.998108100697031375e+00
-3.553194120009350084e-03,8.604047719766025944e-04,-8.997724544613797448e+00
-3.699930936947338437e-03,3.445819444106958595e-04,-8.998063747987197658e+00
-3.778507005685204437e-03,3.118111430765604193e-04,-8.997911492827093127e+00
-4.440489742726521499e-03,7.378497918443771260e-04,-8.997402847829546246e+00
-3.544690230231278567e-03,4.551779247214522120e-04,-8.997547344507248468e+00
-3.871552511714419428e-03,5.377925856215440325e-04,-8.997873611925246706e+00
-3.171020079691247613e-03,6.700254814894701302e-04,-8.998062053817122319e+00
-3.350962729141844423e-03,6.438827149237533621e-04,-8.998028319902656946e+00
-3.308359776087790253e-03,4.786626856206816806e-04,-8.997916368061813941e+00
-3.507175581561509416e-03,3.967230956671587410e-04,-8.998019985908557672e+00
-3.325796593031201624e-03,6.334567776169503384e-04,-8.997450263381642444e+00
-3.552279261898742477e-03,4.418626510529883819e-04,-8.997881164574705437e+00
-3.614561298791798671e-03,8.634675992001119779e-04,-8.997565261981543827e+00
-3.256449494223617128e-03,1.121454211613748687e-03,-8.997749600781075330e+00
-3.679446313795157238e-03,9.115263059463392945e-04,-8.998031033259291434e+00
-3.409235670284817710e-03,2.782479181023652043e-04,-8.997605962978902028e+00
-3.075618319108654013e-03,5.731599672705060475e-04,-8.998462486056963527e+00
-3.736341829462485036e-03,3.224931489136694581e-04,-8.998211448681606939e+00
-3.758500150861687414e-03,4.179201184098323509e-04,-8.997667522689654973e+00
-3.578951846495210653e-03,5.190095370096710695e-04,-8.997812875580283531e+00
-3.214674563021093986e-03,-2.036829742624817309e-05,-8.997055524566189177e+00
-3.800664897000729375e-03,-1.019448478451937359e-04,-8.997891507648573040e+00
-3.991209802006099455e-03,5.475772265693481817e-04,-8.997760564691223095e+00
-3.919291352564663322e-03,9.664351912397937212e-04,-8.997863815606779170e+00
-3.761999241830980834e-03,2.992093365934193026e-04,-8.997457776571490484e+00
-3.356517245279072928e-03,2.230283170837023732e-04,-8.997618953722456681e+00
-3.423096787720239335e-03,5.839383996072646963e-05,-8.997008808234363997e+00
-3.778605804829989531e-03,5.707213941768373832e-04,-8.997680294531358314e+00
-3.202367399535165603e-03,-1.957522934545900470e-04,-8.997779077888242938e+00
-3.887518238665758994e-03,1.760668257840968827e-05,-8.997214114846032729e+00
-3.394336170920868572e-03,-1.882836143030467715e-04,-8.997861109316453110e+00
-3.524656005869610063e-03,6.211228563074844408e-04,-8.998221136308522716e+00
-3.242260892964196790e-03,5.707298178002964120e-04,-8.997668535109559329e+00
-3.645718091991763648e-03,6.738457566528815827e-04,-8.997485758569267134e+00
-3.643730949157376366e-03,3.219273666769748715e-04,-8.997505808470437572e+00
-3.757925049003739068e-03,4.443847752967864935e-04,-8.997817492842157705e+00
-3.444327601273194060e-03,3.029654265003792137e-04,-8.997820642621858767e+00
-3.112994667238811082e-03,-1.319547128722776920e-04,-8.998132955232577501e+00
-3.071089023826752574e-03,-1.526670902724762012e-04,-8.998105476878334841e+00
-3.330955503051440808e-03,-9.500741546439061310e-05,-8.997694422247716872e+00
-3.423892663634141558e-03,5.517267998401627392e-04,-8.997423613589246472e+00
-3.334018723974806111e-03,3.146685718609112622e-04,-8.997153613077975010e+00
-3.609477921920305980e-03,2.506209166815476274e-04,-8.997477560742330738e+00
-3.897207807206319336e-03,5.875329940133319166e-04,-8.997666186715038705e+00
-3.196378655004838715e-03,4.833532061448977068e-04,-8.997608385107875861e+00
