gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.198696210806362572e+01,1.200161183703177130e+02,3.426874894930106219e+00,-9.977812974789065592e+00,-6.843273588812376351e-02,-2.712144118985912802e-03
3.198696494861742323e+01,1.200161847664432884e+02,-2.993527989554364943e+00,-1.000978681777499268e+01,1.375887549269828175e-02,1.283878992858211165e-01
3.198695141124784413e+01,1.200161544077252529e+02,-3.506300112411313119e+00,-9.983863622486099487e+00,7.233071359729023597e-02,-5.616547154614837112e-02
3.198697135694020233e+01,1.200162001045025164e+02,5.784256441713210961e+00,-1.004025122294036798e+01,8.096830331170627726e-02,4.185410007624984496e-02
3.198693577998066928e+01,1.200162002755723876e+02,5.430668813581881471e-01,-1.003836898059083538e+01,6.042066010440980128e-02,-6.413934267695189928e-02
3.198683654672625920e+01,1.200161386642486576e+02,7.586994546668867301e+00,-9.946184637355173663e+00,-1.271734092017821338e-01,9.203150712274916351e-03
3.198684396762331872e+01,1.200162087296293549e+02,4.252863283341852707e+00,-9.999591979695255262e+00,-6.315419527669705047e-02,-3.094382381835448365e-03
3.198692035904159425e+01,1.200161525989750544e+02,6.481448923636817128e+00,-9.991652298151635136e+00,-8.436905960313884068e-02,-4.437770438438393139e-02
3.198690825457996212e+01,1.200161627566139657e+02,4.535510280131825667e+00,-9.993203352658275307e+00,2.640486476427002585e-02,8.201161483183682516e-03
3.198690443423690510e+01,1.200161706488645166e+02,-9.512868487951301688e+00,-1.003043207888121202e+01,1.992749049206986658e-02,2.371682673578864864e-02
3.198683986074219376e+01,1.200161952906190947e+02,-1.295318514337056293e+01,-1.001220055291383737e+01,-9.327611729025537396e-03,-7.843613662358241145e-02
3.198687368979046397e+01,1.200161630801409842e+02,-8.167788453287337658e-02,-1.001196766550934925e+01,8.115130841736371489e-03,5.489627658843276858e-02
3.198690080510913347e+01,1.200161973388728711e+02,-8.662421137217489076e+00,-1.000355148957697615e+01,4.084330919344157651e-02,-2.781743637544277850e-02
3.198683938515502234e+01,1.200161870292924249e+02,1.192194723835312331e+01,-9.971954226873767979e+00,-6.396511642609704895e-02,-1.990186475742404190e-02
3.198686832103130584e+01,1.200161166292145225e+02,-1.326735530722482848e+00,-1.001801534535549365e+01,6.200554864434966798e-03,-3.624479719994724153e-02
3.198682210033667772e+01,1.200162099270776395e+02,-5.599411250061994139e+00,-1.000584121947225391e+01,9.590289666829210358e-02,8.064376904863158890e-02
3.198676695759606758e+01,1.200160249336309874e+02,8.119611939449672633e+00,-9.979016935642405883e+00,-3.058539183260496064e-02,4.732040880658763826e-02
3.198684006098305943e+01,1.200161102078338331e+02,1.208578055981727495e+01,-9.998768816491946154e+00,-3.108439743436103644e-02,1.764173662579180193e-02
3.198683237012444991e+01,1.200162144349861251e+02,-1.185467047588325329e+00,-9.974924497999031914e+00,1.720995615501235212e-02,1.037200753781273785e-03
3.198674155242246542e+01,1.200161935607671069e+02,3.631062478390063131e+00,-9.995359097875708088e+00,-8.233562096279369025e-02,-3.950297927646638507e-02
3.198671506461480263e+01,1.200162297531418716e+02,1.462623570190887623e+00,-9.973507775729814284e+00,1.533092676848779937e-02,-1.557823661343727241e-03
3.198686418004401233e+01,1.200161343935779428e+02,6.689250712829520218e+00,-1.003287070968972472e+01,-2.524573652534487997e-02,-1.246929448637910595e-02
3.198683333704313014e+01,1.200162270842000538e+02,1.574679438048076285e+01,-1.005937396411030704e+01,2.067266433128399014e-02,3.845509269796398844e-02
3.198683064483277150e+01,1.200161847928241627e+02,-1.521297126580955883e+01,-9.925574114254835933e+00,1.021219545207196350e-02,2.973915843783101615e-02
3.198673939202185679e+01,1.200162165609601459e+02,1.294066136463292516e+01,-9.943968324258680269e+00,5.885222895112958430e-03,-5.532604181786629494e-02
3.198675791225729981e+01,1.200161544191193457e+02,-1.134740077686039683e+00,-1.005911876573157571e+01,-9.361171287609142133e-02,-6.441985940335330507e-02
3.198672036323289447e+01,1.200161296287345749e+02,-9.211172669669103641e+00,-1.000561967161337940e+01,-1.212075249599966174e-02,-1.030367016032972816e-01
3.198666034845934547e+01,1.200160818767683821e+02,-6.316411914983989240e-01,-9.992551292021005338e+00,7.081180010627317889e-02,-5.320880695952245193e-02
3.198676667949469277e+01,1.200161298423414138e+02,6.113129517426071580e+00,-9.932378053592435307e+00,1.013394652544649804e-01,-8.954013212608046002e-03
3.198680609415147913e+01,1.200161738220168957e+02,1.168344763862531055e-01,-1.003305158163391653e+01,-2.014970797477328920e-02,1.014581043770846312e-02
3.198673108887515681e+01,1.200161861924439677e+02,-6.065432043356828729e+00,-1.004594164964217740e+01,6.113696992563155685e-02,3.533909576266534500e-03
3.198666051129342591e+01,1.200161853645166730e+02,-1.058741143676018837e+01,-1.002313335731889588e+01,2.896992813243394818e-02,2.744138142600868746e-02
3.198662978713348792e+01,1.200160925820815692e+02,2.712496550635347781e+00,-9.970289184166608365e+00,3.561724448625794293e-02,-7.529336025203614557e-02
3.198663788857507839e+01,1.200161344151210017e+02,-1.088477887306655134e+01,-1.010683855620148286e+01,-4.190823359543655729e-02,-5.983212888390422590e-02
3.198662829868593604e+01,1.200161330950448644e+02,-1.508019348767106527e+00,-9.935956246016210969e+00,1.932947084696886100e-02,7.345213490612173546e-02
3.198665946935474480e+01,1.200162537624480450e+02,6.621230385865969126e+00,-1.007284442616125730e+01,-3.535100862024248558e-02,-1.205196851874526173e-02
3.198662765586268719e+01,1.200161130773092282e+02,-6.358710999239186812e+00,-9.942457083904518100e+00,6.014634193339113422e-02,-6.035808451627810295e-02
3.198668339499310065e+01,1.200162000123216473e+02,2.465840953551596382e+00,-1.000514906057313702e+01,2.034150723555776946e-02,4.483553777989172928e-02
3.198665221550956517e+01,1.200161828390759524e+02,9.897552692298430266e-01,-1.001781211240857417e+01,-3.504877097958426085e-02,6.484698801098623400e-02
3.198665945761235818e+01,1.200161830941769665e+02,1.482960866826012136e+00,-9.994908423653759755e+00,5.098792137416875703e-02,1.095251357222249422e-01
3.198657103804507429e+01,1.200162415407126559e+02,-4.278562560382130897e+00,-1.003766111790989513e+01,5.711812050541593966e-02,-2.949339340963324022e-02
3.198661263112617448e+01,1.200161171174452477e+02,-1.089222912421886402e+00,-9.983135029010343331e+00,3.611277197959111840e-02,4.568075508636396109e-02
3.198657722038744922e+01,1.200161357156478772e+02,5.257423235732253453e+00,-9.937743995814905418e+00,7.151559386012841524e-02,-5.795071272394074907e-02
3.198654799704252127e+01,1.200161455604337419e+02,2.339789783948852175e+00,-1.001808157379602982e+01,6.573645584170807570e-03,7.385010349803616814e-02
3.198654020787543928e+01,1.200161581410874589e+02,-3.076700301973094742e+00,-1.003030137708702618e+01,7.397710120099491860e-02,3.169763697871846170e-02
3.198647090456530506e+01,1.200162224826722621e+02,-2.162314938454203084e+00,-1.004550829839629600e+01,2.152274506461539227e-02,7.082047644090865013e-02
3.198654874637088597e+01,1.200162548803121325e+02,-8.551391414737256891e-02,-1.003036839203877051e+01,6.281135122322402398e-03,1.153579685945183703e-02
3.198652963269079308e+01,1.200161429353255329e+02,7.214085501844011539e+00,-1.009015960472655316e+01,-1.215321213481431739e-01,9.209384730565067789e-03
3.198652564514156182e+01,1.200161412097742755e+02,-2.318059129752426450e+00,-1.006347153555471508e+01,3.220091499554610364e-03,-4.235231140105132769e-02
3.198650350708807366e+01,1.200161476235688838e+02,-1.091323811423458245e+00,-9.993151861810291692e+00,8.853135883412535656e-03,1.112103899433504635e-02
3.198652951343549589e+01,1.200162355357540918e+02,6.376260047575351919e+00,-1.007034661943171727e+01,-2.216294757067550567e-02,1.206570249596279273e-02
3.198639116335607468e+01,1.200161151829086350e+02,-8.620684969800064934e+00,-9.918295885524321065e+00,6.767411497538265708e-02,2.668690470796914599e-02
3.198645850675102409e+01,1.200161956440383335e+02,9.075650202939023359e+00,-1.008532298009970596e+01,1.075980185648909909e-03,-4.124069073510738120e-02
3.198641536580956668e+01,1.200161625717808107e+02,3.409675752674073301e+00,-9.888966403810275807e+00,-2.957963099984467839e-02,-1.845227592750029681e-03
3.198646439882607595e+01,1.200162216054282851e+02,-1.144015415932901192e+01,-9.954249879103574727e+00,4.233320647523593910e-02,8.702116930805640221e-03
3.198650797894435627e+01,1.200161271805390157e+02,-2.931180884469264392e-01,-1.000924578742730553e+01,-1.909871367824327471e-03,4.865126634214921725e-02
3.198643734911652814e+01,1.200161836156979120e+02,1.650882213196538384e+00,-1.001041268620859270e+01,-7.829974345137835634e-02,6.701403938090179369e-02
3.198643028554624479e+01,1.200161543926445944e+02,1.060062442296636576e+01,-9.977270428365752508e+00,-6.727708624271090676e-02,7.171062818409898454e-02
3.198644876559080430e+01,1.200162199712317914e+02,7.020895877382281824e+00,-1.005259089317294041e+01,-3.572063451965289300e-03,6.893609917966148602e-03
3.198646330677924965e+01,1.200162054567726102e+02,2.063087094836888902e+00,-9.976626393473051024e+00,3.162925121808005807e-02,2.984997250017994500e-02
3.198637784367693726e+01,1.200161530661145974e+02,-2.323691648435310508e+00,-1.019477772394004411e+01,-1.677010331566781282e-02,-1.041414568633219906e-01
3.198634716560638935e+01,1.200161408665790361e+02,8.780217552691556904e+00,-1.005827036889792758e+01,3.578007722200188950e-02,8.087471084998983095e-02
3.198635593984196035e+01,1.200161908607292816e+02,7.039637414829635453e+00,-1.001216419414676828e+01,3.660518311234575196e-03,-3.823724871200135170e-03
3.198644652405436517e+01,1.200161820383922588e+02,8.709577976471551963e+00,-9.977466300751347106e+00,-4.626719571992218513e-04,3.866198649691179878e-02
3.198640399137079982e+01,1.200162221205780924e+02,1.392469353115550490e+01,-9.955056181709110774e+00,-2.926412340211882387e-02,-6.237993792323740655e-02
3.198638747903619972e+01,1.200161328053755625e+02,-1.042078086211942356e+01,-9.997881239366448014e+00,1.673973401089150215e-02,-7.374319887513826333e-02
3.198638828029581660e+01,1.200161200830674346e+02,-9.440592185623987831e+00,-9.931800838415933086e+00,6.844622041305651466e-03,-6.293563966296349121e-02
3.198640071927149009e+01,1.200161700427889571e+02,-1.123601340719123698e+01,-1.004862346065060841e+01,7.933519753612965422e-03,7.771016007812568682e-02
3.198632171511651379e+01,1.200161757695080382e+02,3.108696628974809140e-01,-1.001929324937331245e+01,6.467256754534336793e-02,-8.413927705622177566e-02
3.198624788271472497e+01,1.200160775536984090e+02,-8.315159938941558693e+00,-9.945700383280993151e+00,6.612453126013366489e-02,-3.225928985869172538e-02
3.198627638333389456e+01,1.200162479834880287e+02,8.431571526345852163e+00,-1.005765758411939892e+01,-4.643844913534025953e-02,2.413318398972180701e-02
3.198625256797518901e+01,1.200161946001365294e+02,-3.217734439029687810e+00,-1.001294143965749406e+01,-1.483346724585722989e-03,4.748865635728335283e-02
3.198632164298603797e+01,1.200160941230469263e+02,-7.959329919943117559e+00,-9.923036691399424569e+00,-4.964617067712972544e-03,4.817521873613370142e-02
3.198626651398688736e+01,1.200162633015486904e+02,2.193509945356406199e+00,-9.963354160540845328e+00,2.756421607986781278e-02,-3.768756917210033114e-02
3.198630903868716047e+01,1.200161496747342795e+02,6.759613945047061812e+00,-9.867855267735498259e+00,-4.202580431939858911e-03,-4.178008523347393616e-02
3.198624183928080456e+01,1.200161619193899440e+02,-9.227254778142926384e+00,-9.986059661631264461e+00,-7.414999904581476287e-02,5.095006206939746429e-02
3.198631459538073329e+01,1.200162225327814980e+02,8.150490841990826851e+00,-1.005044159036024709e+01,1.106250629265047650e-02,2.519158188942888232e-02
3.198626712181967591e+01,1.200161615345643469e+02,-1.143912977498927619e+00,-1.002918248515273625e+01,8.501620336262905031e-02,-3.268831991577832857e-02
3.198626942332522560e+01,1.200161868689417872e+02,6.066040688726576091e-01,-1.002844151609182077e+01,2.945765058426667513e-03,-1.557306158356348662e-02
3.198626550770050514e+01,1.200161063732797260e+02,6.891222395401086942e+00,-1.004484315761193614e+01,-9.726424713533812771e-03,-7.096010533412779042e-02
3.198629453719453153e+01,1.200161919373138346e+02,-2.088621922304864320e+00,-9.987167111095097027e+00,3.305530812935372764e-02,-3.410015668758524521e-02
3.198629924724914986e+01,1.200162570071498322e+02,-1.769796932752784269e+00,-9.941289628960721103e+00,-6.071244769918049400e-03,-3.528957430533102152e-02
3.198617121477089142e+01,1.200162068725922211e+02,3.833849958943073677e+00,-9.950785287301140869e+00,1.115734631564778701e-01,6.369057187454953486e-03
3.198617330294480254e+01,1.200161236455457043e+02,-1.203373010707349522e+01,-9.976797446786989099e+00,4.341129945201364082e-01,-7.924284967188392065e-04
3.198615996107543680e+01,1.200161583036546915e+02,-1.648775584328068700e+00,-9.919690986490994788e+00,5.039582397500600441e-01,1.292640609471333406e-02
3.198620899817725416e+01,1.200161850474268732e+02,-1.156101569303513799e+01,-1.003756854516348973e+01,6.840984139437527034e-01,-9.601738507936226352e-02
3.198616716935444515e+01,1.200160889144405303e+02,9.379544190002658155e+00,-9.981715908921037439e+00,8.094663298120783335e-01,-1.261826643060477010e-02
3.198608407056303449e+01,1.200161293225059325e+02,-5.469817400339668900e+00,-9.922961202466945352e+00,9.642741376052558211e-01,3.638015407652094024e-02
3.198617917682266309e+01,1.200162188291049006e+02,5.205768995491732554e+00,-1.006027106510358493e+01,1.107381131406757202e+00,-2.057081089664206455e-02
3.198614668732545141e+01,1.200162282025874276e+02,-3.064337815398550546e+00,-9.885759176119524483e+00,1.361584816884780835e+00,7.668190798638387096e-02
3.198613735815170145e+01,1.200161892854070089e+02,4.883612969384848235e+00,-9.982347814527381402e+00,1.448870882298268992e+00,-3.903210085403137353e-02
3.198619554795359576e+01,1.200161512540195474e+02,9.225089663165885412e+00,-9.923277970215968580e+00,1.641012470501062914e+00,4.750614071159980911e-02
3.198607196697884092e+01,1.200162322927620977e+02,3.215630505303838760e+00,-9.752144694193898289e+00,1.741120026012085820e+00,1.923905426919765224e-02
3.198616786055481498e+01,1.200161554765265350e+02,-7.193800295737632133e+00,-9.785340466335076925e+00,1.887563596020929158e+00,-1.662666982897790038e-02
3.198611397550444835e+01,1.200162641812200377e+02,3.031799132490569093e+00,-9.775747429307319436e+00,2.035946720562849865e+00,2.604117134923946211e-02
3.198607983690122225e+01,1.200161751636967864e+02,5.796475969754793844e+00,-9.758686421829132485e+00,2.208707258488352920e+00,-8.097617889669665725e-03
3.198610347269702459e+01,1.200161764528606483e+02,9.862837595376639399e+00,-9.698134694845391479e+00,2.425528747522197826e+00,-5.649990422816111857e-02
3.198610695361118417e+01,1.200161434909603173e+02,1.204116515415125477e+01,-9.596694974953676294e+00,2.519685599226886286e+00,1.131995743407530029e-02
3.198600079964931453e+01,1.200161896610583767e+02,3.280853269033340958e+00,-9.632372870397361453e+00,2.703713836233052170e+00,2.851313973068141105e-02
3.198609146129659209e+01,1.200162159395679708e+02,1.108246037512114146e+00,-9.631706147530698203e+00,2.857058833723848945e+00,9.581211851586829767e-03
3.198602335339738545e+01,1.200162476819306789e+02,-9.906086104958003347e+00,-9.542320351874318263e+00,2.971108468118567103e+00,-5.567806213814019238e-03
3.198599131153748232e+01,1.200163090120954905e+02,-1.114982658629019419e+01,-9.492393617765603864e+00,3.158389146688556970e+00,4.254441002179709837e-03
3.198606708541097987e+01,1.200162212031407449e+02,3.236697134676266074e+00,-9.385145193969560040e+00,3.242827413316390128e+00,-2.273068120980563378e-02
3.198597561255576949e+01,1.200161537174752766e+02,1.768355738636907315e+00,-9.394362479533782562e+00,3.428917943265672896e+00,3.440524352732093200e-02
3.198608990478090774e+01,1.200162047930280522e+02,3.526404087179000335e+00,-9.322227000775978212e+00,3.559464578412033120e+00,2.004438752021194328e-02
3.198598379333593300e+01,1.200162702242373740e+02,-7.168116223443482760e+00,-9.320499229376792982e+00,3.777319169525479747e+00,4.673565565900620472e-02
3.198611051717756837e+01,1.200162100244608467e+02,-3.598328045403743403e+00,-9.204965976883107359e+00,3.925355429917501304e+00,-1.609982498891206204e-02
3.198606475012140393e+01,1.200162215331587277e+02,-3.444271658435055894e+00,-9.236857222416599456e+00,3.955065427873364570e+00,2.981830742589820088e-02
3.198606078775837247e+01,1.200162810397829531e+02,2.226964217949499503e+00,-9.111537029387404729e+00,4.027818419217457979e+00,1.363492112253830192e-02
