ref_gps_lat (deg),ref_gps_lon (deg),ref_gps_alt (m),ref_gps_vN (m/s),ref_gps_vE (m/s),ref_gps_vD (m/s)
3.150891053055296709e+01,1.204015810811433909e+02,0.000000000000000000e+00,1.765239572560123538e+00,-4.678026213208707595e+00,0.000000000000000000e+00
3.150891212144914633e+01,1.204015761560496287e+02,0.000000000000000000e+00,1.762418461949019521e+00,-4.679089779538463389e+00,0.000000000000000000e+00
3.150891370986001050e+01,1.204015712298630376e+02,0.000000000000000000e+00,1.759741398060230777e+00,-4.680097243856486067e+00,0.000000000000000000e+00
3.150891529591247320e+01,1.204015663026411715e+02,0.000000000000000000e+00,1.757201055575932314e+00,-4.681051639352302729e+00,0.000000000000000000e+00
3.150891687972700339e+01,1.204015613744385433e+02,0.000000000000000000e+00,1.754790478636692352e+00,-4.681955828079336079e+00,0.000000000000000000e+00
3.150891846141791675e+01,1.204015564453067526e+02,0.000000000000000000e+00,1.752503062527217548e+00,-4.682812511283446000e+00,0.000000000000000000e+00
3.150892004109373090e+01,1.204015515152945284e+02,0.000000000000000000e+00,1.750332536235811753e+00,-4.683624239047616378e+00,0.000000000000000000e+00
3.150892161885741416e+01,1.204015465844480701e+02,0.000000000000000000e+00,1.748272945849643767e+00,-4.684393419303107819e+00,0.000000000000000000e+00
3.150892319480671944e+01,1.204015416528110904e+02,0.000000000000000000e+00,1.746318638749123631e+00,-4.685122326253334357e+00,0.000000000000000000e+00
3.150892476903439388e+01,1.204015367204249287e+02,0.000000000000000000e+00,1.744464248565899211e+00,-4.685813108252981252e+00,0.000000000000000000e+00
3.150892634162846306e+01,1.204015317873287643e+02,0.000000000000000000e+00,1.742704680870212020e+00,-4.686467795181473939e+00,0.000000000000000000e+00
3.150892791267246906e+01,1.204015268535597016e+02,0.000000000000000000e+00,1.741035099554616661e+00,-4.687088305346817307e+00,0.000000000000000000e+00
3.150892948224568357e+01,1.204015219191527990e+02,0.000000000000000000e+00,1.739450913882231164e+00,-4.687676451952963674e+00,0.000000000000000000e+00
3.150893105042333886e+01,1.204015169841413524e+02,0.000000000000000000e+00,1.737947766168982833e+00,-4.688233949161271674e+00,0.000000000000000000e+00
3.150893261727683736e+01,1.204015120485568389e+02,0.000000000000000000e+00,1.736521520070456903e+00,-4.688762417774251290e+00,0.000000000000000000e+00
3.150893418287391157e+01,1.204015071124290444e+02,0.000000000000000000e+00,1.735168249445124156e+00,-4.689263390567605327e+00,0.000000000000000000e+00
3.150893574727886559e+01,1.204015021757862627e+02,0.000000000000000000e+00,1.733884227766930408e+00,-4.689738317294594339e+00,0.000000000000000000e+00
3.150893731055269242e+01,1.204014972386552387e+02,0.000000000000000000e+00,1.732665918061293553e+00,-4.690188569384909911e+00,0.000000000000000000e+00
3.150893887275329419e+01,1.204014923010613387e+02,0.000000000000000000e+00,1.731509963339691982e+00,-4.690615444358600783e+00,0.000000000000000000e+00
3.150894043393558874e+01,1.204014873630286075e+02,0.000000000000000000e+00,1.730413177509066314e+00,-4.691020169974014387e+00,0.000000000000000000e+00
3.150894199415171215e+01,1.204014824245797541e+02,0.000000000000000000e+00,1.729372536733295940e+00,-4.691403908127363742e+00,0.000000000000000000e+00
3.150894355345112530e+01,1.204014774857363506e+02,0.000000000000000000e+00,1.728385171225033767e+00,-4.691767758520178688e+00,0.000000000000000000e+00
3.150894511188074887e+01,1.204014725465188747e+02,0.000000000000000000e+00,1.727448357447079141e+00,-4.692112762109776902e+00,0.000000000000000000e+00
3.150894666948513034e+01,1.204014676069466674e+02,0.000000000000000000e+00,1.726559510703487677e+00,-4.692439904356729308e+00,0.000000000000000000e+00
3.150894822630651504e+01,1.204014626670381176e+02,0.000000000000000000e+00,1.725716178101471376e+00,-4.692750118282338789e+00,0.000000000000000000e+00
3.150894978238500599e+01,1.204014577268105626e+02,0.000000000000000000e+00,1.724916031865963983e+00,-4.693044287348227428e+00,0.000000000000000000e+00
3.150895133775864210e+01,1.204014527862805295e+02,0.000000000000000000e+00,1.724156862989657757e+00,-4.693323248169224193e+00,0.000000000000000000e+00
3.150895289246351894e+01,1.204014478454636645e+02,0.000000000000000000e+00,1.723436575202019760e+00,-4.693587793070029157e+00,0.000000000000000000e+00
3.150895444653389532e+01,1.204014429043747612e+02,0.000000000000000000e+00,1.722753179241628407e+00,-4.693838672495350473e+00,0.000000000000000000e+00
3.150895600000226437e+01,1.204014379630278597e+02,0.000000000000000000e+00,1.722104787416855576e+00,-4.694076597282579755e+00,0.000000000000000000e+00
3.150895755289946010e+01,1.204014330214363184e+02,0.000000000000000000e+00,1.721489608440678332e+00,-4.694302240805423132e+00,0.000000000000000000e+00
3.150895910525474974e+01,1.204014280796126855e+02,0.000000000000000000e+00,1.720905942526022026e+00,-4.694516240996368772e+00,0.000000000000000000e+00
3.150896065709589067e+01,1.204014231375690116e+02,0.000000000000000000e+00,1.720352176728729976e+00,-4.694719202255313917e+00,0.000000000000000000e+00
3.150896220844921913e+01,1.204014181953165661e+02,0.000000000000000000e+00,1.719826780525847143e+00,-4.694911697251201055e+00,0.000000000000000000e+00
3.150896375933972138e+01,1.204014132528661634e+02,0.000000000000000000e+00,1.719328301617511379e+00,-4.695094268623059008e+00,0.000000000000000000e+00
3.150896530979112597e+01,1.204014083102279784e+02,0.000000000000000000e+00,1.718855361941273863e+00,-4.695267430586439694e+00,0.000000000000000000e+00
3.150896685982590739e+01,1.204014033674117172e+02,0.000000000000000000e+00,1.718406653888290503e+00,-4.695431670450812334e+00,0.000000000000000000e+00
3.150896840946543165e+01,1.204013984244265032e+02,0.000000000000000000e+00,1.717980936711233531e+00,-4.695587450053171352e+00,0.000000000000000000e+00
3.150896995872994211e+01,1.204013934812810476e+02,0.000000000000000000e+00,1.717577033114364049e+00,-4.695735207112738507e+00,0.000000000000000000e+00
3.150897150763865184e+01,1.204013885379836353e+02,0.000000000000000000e+00,1.717193826016597313e+00,-4.695875356511343135e+00,0.000000000000000000e+00
3.150897305620980049e+01,1.204013835945420112e+02,0.000000000000000000e+00,1.716830255478904110e+00,-4.696008291503784626e+00,0.000000000000000000e+00
3.150897460446068266e+01,1.204013786509636645e+02,0.000000000000000000e+00,1.716485315787766419e+00,-4.696134384862195255e+00,0.000000000000000000e+00
3.150897615240771188e+01,1.204013737072556154e+02,0.000000000000000000e+00,1.716158052686848512e+00,-4.696253989958181663e+00,0.000000000000000000e+00
3.150897770006645260e+01,1.204013687634245002e+02,0.000000000000000000e+00,1.715847560749404366e+00,-4.696367441786297725e+00,0.000000000000000000e+00
3.150897924745169121e+01,1.204013638194766713e+02,0.000000000000000000e+00,1.715552980884341494e+00,-4.696475057932161690e+00,0.000000000000000000e+00
3.150898079457742895e+01,1.204013588754180972e+02,0.000000000000000000e+00,1.715273497969189043e+00,-4.696577139488352870e+00,0.000000000000000000e+00
3.150898234145697785e+01,1.204013539312545049e+02,0.000000000000000000e+00,1.715008338603547733e+00,-4.696673971921017987e+00,0.000000000000000000e+00
3.150898388810295003e+01,1.204013489869912803e+02,0.000000000000000000e+00,1.714756768976957613e+00,-4.696765825889955615e+00,0.000000000000000000e+00
3.150898543452731104e+01,1.204013440426335393e+02,0.000000000000000000e+00,1.714518092845374708e+00,-4.696852958024757108e+00,0.000000000000000000e+00
3.150898698074142956e+01,1.204013390981861278e+02,0.000000000000000000e+00,1.714291649610770296e+00,-4.696935611659461607e+00,0.000000000000000000e+00
3.150898852675607387e+01,1.204013341536536643e+02,0.000000000000000000e+00,1.714076812498616320e+00,-4.697014017528012175e+00,0.000000000000000000e+00
3.150899007258147222e+01,1.204013292090404832e+02,0.000000000000000000e+00,1.713872986828307132e+00,-4.697088394422684665e+00,0.000000000000000000e+00
3.150899161822732353e+01,1.204013242643507908e+02,0.000000000000000000e+00,1.713679608371802221e+00,-4.697158949817509033e+00,0.000000000000000000e+00
3.150899316370282932e+01,1.204013193195884668e+02,0.000000000000000000e+00,1.713496141796005734e+00,-4.697225880458620217e+00,0.000000000000000000e+00
3.150899470901672217e+01,1.204013143747572201e+02,0.000000000000000000e+00,1.713322079184640856e+00,-4.697289372923332706e+00,0.000000000000000000e+00
3.150899625417728345e+01,1.204013094298606177e+02,0.000000000000000000e+00,1.713156938635565618e+00,-4.697349604149650304e+00,0.000000000000000000e+00
3.150899779919237886e+01,1.204013044849020275e+02,0.000000000000000000e+00,1.713000262929715412e+00,-4.697406741937808938e+00,0.000000000000000000e+00
3.150899934406945135e+01,1.204012995398846186e+02,0.000000000000000000e+00,1.712851618268014908e+00,-4.697460945425379286e+00,0.000000000000000000e+00
3.150900088881559213e+01,1.204012945948113753e+02,0.000000000000000000e+00,1.712710593072809706e+00,-4.697512365537342305e+00,0.000000000000000000e+00
3.150900243343750162e+01,1.204012896496851823e+02,0.000000000000000000e+00,1.712576796850515892e+00,-4.697561145412509021e+00,0.000000000000000000e+00
3.150900397794155339e+01,1.204012847045087682e+02,0.000000000000000000e+00,1.712449859112407990e+00,-4.697607420807527134e+00,0.000000000000000000e+00
3.150900552233379059e+01,1.204012797592846908e+02,0.000000000000000000e+00,1.712329428350552352e+00,-4.697651320479706349e+00,0.000000000000000000e+00
3.150900706661994022e+01,1.204012748140154088e+02,0.000000000000000000e+00,1.712215171066077568e+00,-4.697692966549774418e+00,0.000000000000000000e+00
3.150900861080544146e+01,1.204012698687032241e+02,0.000000000000000000e+00,1.712106770847131143e+00,-4.697732474845652817e+00,0.000000000000000000e+00
3.150901015489544577e+01,1.204012649233503112e+02,0.000000000000000000e+00,1.712003927493986222e+00,-4.697769955228248584e+00,0.000000000000000000e+00
3.150901169889486297e+01,1.204012599779587873e+02,0.000000000000000000e+00,1.711906356188874545e+00,-4.697805511900229547e+00,0.000000000000000000e+00
3.150901324280833649e+01,1.204012550325306563e+02,0.000000000000000000e+00,1.711813786708288543e+00,-4.697839243698690659e+00,0.000000000000000000e+00
3.150901478664026101e+01,1.204012500870677371e+02,0.000000000000000000e+00,1.711725962675570756e+00,-4.697871244372545441e+00,0.000000000000000000e+00
3.150901633039482519e+01,1.204012451415718346e+02,0.000000000000000000e+00,1.711642640851742447e+00,-4.697901602845479196e+00,0.000000000000000000e+00
3.150901787407599031e+01,1.204012401960446397e+02,0.000000000000000000e+00,1.711563590462614970e+00,-4.697930403465208293e+00,0.000000000000000000e+00
3.150901941768752224e+01,1.204012352504877583e+02,0.000000000000000000e+00,1.711488592560322708e+00,-4.697957726239768483e+00,0.000000000000000000e+00
3.150902096123298435e+01,1.204012303049026968e+02,0.000000000000000000e+00,1.711417439417548314e+00,-4.697983647061527712e+00,0.000000000000000000e+00
3.150902250471577304e+01,1.204012253592909047e+02,0.000000000000000000e+00,1.711349933952733382e+00,-4.698008237919557573e+00,0.000000000000000000e+00
3.150902404813909641e+01,1.204012204136537321e+02,0.000000000000000000e+00,1.711285889184711806e+00,-4.698031567100986017e+00,0.000000000000000000e+00
3.150902559150600268e+01,1.204012154679925288e+02,0.000000000000000000e+00,1.711225127715269689e+00,-4.698053699381895321e+00,0.000000000000000000e+00
3.150902713481938022e+01,1.204012105223084745e+02,0.000000000000000000e+00,1.711167481238182964e+00,-4.698074696208333734e+00,0.000000000000000000e+00
3.150902867808198593e+01,1.204012055766027345e+02,0.000000000000000000e+00,1.711112790073400003e+00,-4.698094615867934642e+00,0.000000000000000000e+00
3.150903022129640974e+01,1.204012006308764313e+02,0.000000000000000000e+00,1.711060902725058286e+00,-4.698113513652661943e+00,0.000000000000000000e+00
3.150903176446513143e+01,1.204011956851306167e+02,0.000000000000000000e+00,1.711011675462154269e+00,-4.698131442013116832e+00,0.000000000000000000e+00
3.150903330759048160e+01,1.204011907393663137e+02,0.000000000000000000e+00,1.710964971920668543e+00,-4.698148450704868750e+00,0.000000000000000000e+00
3.150903485067469489e+01,1.204011857935844176e+02,0.000000000000000000e+00,1.710920662726081343e+00,-4.698164586927218167e+00,0.000000000000000000e+00
3.150903639371987452e+01,1.204011808477858523e+02,0.000000000000000000e+00,1.710878625135195730e+00,-4.698179895454787314e+00,0.000000000000000000e+00
3.150903793672802777e+01,1.204011759019714702e+02,0.000000000000000000e+00,1.710838742696336290e+00,-4.698194418762304814e+00,0.000000000000000000e+00
3.150903947970105179e+01,1.204011709561420815e+02,0.000000000000000000e+00,1.710800904926928823e+00,-4.698208197142955456e+00,0.000000000000000000e+00
3.150904102264073714e+01,1.204011660102984251e+02,0.000000000000000000e+00,1.710765007007605476e+00,-4.698221268820607754e+00,0.000000000000000000e+00
3.150904256554880689e+01,1.204011610644412684e+02,0.000000000000000000e+00,1.710730949491981123e+00,-4.698233670056260358e+00,0.000000000000000000e+00
3.150904410842687042e+01,1.204011561185712935e+02,0.000000000000000000e+00,1.710698638031286745e+00,-4.698245435248987967e+00,0.000000000000000000e+00
3.150904565127647317e+01,1.204011511726890973e+02,0.000000000000000000e+00,1.710667983113116852e+00,-4.698256597031686077e+00,0.000000000000000000e+00
3.150904719409907173e+01,1.204011462267953760e+02,0.000000000000000000e+00,1.710638899813563096e+00,-4.698267186361871239e+00,0.000000000000000000e+00
3.150904873689604813e+01,1.204011412808906556e+02,0.000000000000000000e+00,1.710611307562043937e+00,-4.698277232607813048e+00,0.000000000000000000e+00
3.150905027966872041e+01,1.204011363349755612e+02,0.000000000000000000e+00,1.710585129918177794e+00,-4.698286763630213692e+00,0.000000000000000000e+00
3.150905182334464172e+01,1.204011313860832928e+02,0.000000000000000000e+00,1.720831013921854336e+00,-4.726482901854689445e+00,0.000000000000000000e+00
3.150905338922978771e+01,1.204011263659669311e+02,0.000000000000000000e+00,1.755042366087297800e+00,-4.820448764714622136e+00,0.000000000000000000e+00
3.150905498596981857e+01,1.204011212469319076e+02,0.000000000000000000e+00,1.789253718252741487e+00,-4.914414627574553940e+00,0.000000000000000000e+00
3.150905661356472365e+01,1.204011160289782651e+02,0.000000000000000000e+00,1.823465070418185174e+00,-5.008380490434485743e+00,0.000000000000000000e+00
3.150905827201451004e+01,1.204011107121059467e+02,0.000000000000000000e+00,1.857676422583628861e+00,-5.102346353294418435e+00,0.000000000000000000e+00
3.150905996131917419e+01,1.204011052963150092e+02,0.000000000000000000e+00,1.891887774749072548e+00,-5.196312216154350239e+00,0.000000000000000000e+00
3.150906168147871966e+01,1.204010997816053958e+02,0.000000000000000000e+00,1.926099126914516235e+00,-5.290278079014282042e+00,0.000000000000000000e+00
3.150906343249313935e+01,1.204010941679771491e+02,0.000000000000000000e+00,1.960310479079959922e+00,-5.384243941874214734e+00,0.000000000000000000e+00
3.150906521436244390e+01,1.204010884554302123e+02,0.000000000000000000e+00,1.994521831245403387e+00,-5.478209804734146537e+00,0.000000000000000000e+00
3.150906702708662266e+01,1.204010826439645854e+02,0.000000000000000000e+00,2.028733183410847296e+00,-5.572175667594078341e+00,0.000000000000000000e+00
3.150906887066568274e+01,1.204010767335802967e+02,0.000000000000000000e+00,2.062944535576290761e+00,-5.666141530454011033e+00,0.000000000000000000e+00
3.150907074509962413e+01,1.204010707242773321e+02,0.000000000000000000e+00,2.097155887741734670e+00,-5.760107393313942836e+00,0.000000000000000000e+00
3.150907265038843974e+01,1.204010646160556774e+02,0.000000000000000000e+00,2.131367239907178135e+00,-5.854073256173874640e+00,0.000000000000000000e+00
3.150907458653214022e+01,1.204010584089153184e+02,0.000000000000000000e+00,2.165578592072621600e+00,-5.948039119033807332e+00,0.000000000000000000e+00
3.150907655353071135e+01,1.204010521028562692e+02,0.000000000000000000e+00,2.199789944238065509e+00,-6.042004981893739135e+00,0.000000000000000000e+00
3.150907855138417091e+01,1.204010456978785015e+02,0.000000000000000000e+00,2.234001296403508974e+00,-6.135970844753670939e+00,0.000000000000000000e+00
3.150908058009250823e+01,1.204010391939820011e+02,0.000000000000000000e+00,2.268212648568952883e+00,-6.229936707613603630e+00,0.000000000000000000e+00
3.150908263965571621e+01,1.204010325911668247e+02,0.000000000000000000e+00,2.302424000734396348e+00,-6.323902570473535434e+00,0.000000000000000000e+00
